Station_ID,City,Day_Type,Hour,Number_of_Chargers,Past_Occupancy_Rate,Weather,Occupancy
1022,Hyderabad,Weekday,18.0,12.0,0.71,Sunny,1
1004,Hyderabad,Weekday,14.0,5.0,0.43,Cloudy,0
1018,Chennai,Weekend,20.0,10.0,0.52,Cloudy,1
1005,Trivandrum,Weekday,12.0,16.0,0.88,Cloudy,1
1019,Chennai,Weekday,9.0,13.0,0.96,Cloudy,1
1002,Hyderabad,Weekend,0.0,17.0,0.56,Rainy,0
1012,Kochi,Weekend,12.0,5.0,0.31,Rainy,0
1017,Bangalore,Weekend,5.0,4.0,0.24,Sunny,0
1010,Delhi,Weekend,20.0,5.0,0.48,Sunny,0
1034,Trivandrum,Weekday,23.0,3.0,0.3,Rainy,0
1006,Kochi,Weekend,19.0,8.0,0.42,Cloudy,0
1008,Mumbai,Weekday,11.0,3.0,0.83,Cloudy,1
1011,Chennai,Weekend,16.0,2.0,0.47,Cloudy,0
1012,Bangalore,Weekend,17.0,19.0,0.64,Cloudy,1
1009,Bangalore,Weekend,23.0,9.0,0.09,Sunny,0
1002,Mumbai,Weekend,7.0,9.0,0.76,Rainy,0
1008,Mumbai,Weekend,13.0,11.0,0.48,Sunny,0
1011,Trivandrum,Weekday,4.0,19.0,0.36,Rainy,0
1036,Bangalore,Weekday,21.0,12.0,0.61,Cloudy,0
1010,Mumbai,Weekday,1.0,2.0,0.1,Sunny,0
1021,Bangalore,Weekend,21.0,8.0,0.41,Rainy,0
1020,Kochi,Weekday,10.0,9.0,0.81,Rainy,1
1048,Trivandrum,Weekend,2.0,15.0,0.26,Rainy,0
1008,Mumbai,Weekend,21.0,9.0,0.91,Rainy,0
1036,Kochi,Weekday,15.0,5.0,0.6,Cloudy,1
1029,Kochi,Weekday,20.0,11.0,0.54,Cloudy,1
1042,Mumbai,Weekend,15.0,11.0,0.4,Rainy,0
1012,Trivandrum,Weekend,8.0,5.0,0.74,Rainy,1
1014,Bangalore,Weekday,12.0,9.0,0.56,Rainy,1
1048,Hyderabad,Weekend,9.0,8.0,0.8,Cloudy,1
1050,Bangalore,Weekday,16.0,16.0,0.33,Sunny,0
1021,Delhi,Weekday,20.0,9.0,0.7,Rainy,1
1022,Mumbai,Weekend,16.0,11.0,0.94,Sunny,1
1021,Chennai,Weekend,9.0,8.0,0.28,Cloudy,0
1044,Trivandrum,Weekend,7.0,4.0,0.98,Cloudy,0
1050,Mumbai,Weekend,6.0,10.0,0.41,Cloudy,0
1030,Delhi,Weekday,13.0,17.0,0.04,Cloudy,0
1039,Kochi,Weekend,21.0,15.0,0.36,Cloudy,0
1020,Chennai,Weekday,17.0,8.0,0.15,Sunny,0
1024,Chennai,Weekday,20.0,13.0,0.3,Sunny,0
1023,Bangalore,Weekend,18.0,2.0,0.1,Sunny,0
1007,Hyderabad,Weekday,17.0,17.0,0.18,Sunny,0
1009,Bangalore,Weekend,13.0,4.0,0.13,Rainy,0
1001,Trivandrum,Weekend,9.0,2.0,0.04,Cloudy,0
1026,Chennai,Weekday,0.0,7.0,0.3,Sunny,0
1038,Chennai,Weekday,8.0,3.0,0.94,Sunny,1
1038,Hyderabad,Weekday,17.0,8.0,0.95,Rainy,1
1044,Trivandrum,Weekend,12.0,9.0,0.85,Rainy,1
1022,Mumbai,Weekend,16.0,14.0,0.01,Cloudy,0
1044,Hyderabad,Weekday,22.0,17.0,0.03,Cloudy,0
1010,Kochi,Weekend,21.0,11.0,0.01,Rainy,0
1006,Bangalore,Weekend,15.0,5.0,0.37,Rainy,0
1017,Mumbai,Weekday,23.0,14.0,0.98,Rainy,0
1050,Bangalore,Weekend,10.0,18.0,,Cloudy,1
1038,Hyderabad,Weekday,22.0,9.0,0.25,Rainy,0
1024,Mumbai,Weekday,8.0,9.0,0.41,Sunny,0
1010,Hyderabad,Weekday,6.0,8.0,0.82,Cloudy,0
1008,Kochi,Weekend,21.0,2.0,0.76,Cloudy,0
1021,Delhi,Weekday,0.0,16.0,0.13,Sunny,0
1006,Chennai,Weekday,8.0,16.0,0.11,Sunny,0
1021,Trivandrum,Weekday,9.0,5.0,0.54,Cloudy,1
1039,Mumbai,Weekday,15.0,7.0,0.1,Cloudy,0
1024,Chennai,Weekend,20.0,11.0,0.83,Rainy,1
1033,Delhi,Weekday,17.0,13.0,0.25,Rainy,0
1018,Mumbai,Weekend,,5.0,0.19,Sunny,0
1028,Chennai,Weekday,10.0,7.0,0.19,Sunny,0
1032,Chennai,Weekend,23.0,15.0,0.05,Sunny,0
1012,Mumbai,Weekend,3.0,14.0,0.64,Sunny,0
1048,Chennai,Weekend,18.0,4.0,0.16,Rainy,0
1042,Chennai,Weekend,12.0,16.0,0.23,Cloudy,0
1027,Mumbai,Weekday,0.0,4.0,0.75,Rainy,0
1010,Trivandrum,Weekday,20.0,6.0,0.06,Sunny,0
1046,Chennai,Weekend,18.0,14.0,0.2,Rainy,0
1042,Chennai,Weekend,14.0,16.0,0.15,Sunny,0
1032,Trivandrum,Weekend,19.0,18.0,0.0,Rainy,0
1042,Bangalore,Weekday,14.0,7.0,0.54,Cloudy,1
1026,Kochi,Weekend,10.0,19.0,0.19,Sunny,0
1025,Bangalore,Weekend,22.0,4.0,0.63,Rainy,0
1011,Delhi,Weekday,4.0,10.0,0.5,Sunny,0
1023,Bangalore,Weekday,23.0,9.0,0.67,Cloudy,0
1034,Bangalore,Weekday,21.0,12.0,0.98,Sunny,0
1040,Delhi,Weekday,9.0,12.0,0.22,Cloudy,0
1023,Chennai,Weekday,17.0,9.0,0.67,Rainy,1
1029,Chennai,Weekday,6.0,2.0,0.83,Cloudy,0
1031,Bangalore,Weekend,0.0,3.0,0.96,Sunny,0
1007,Delhi,Weekend,2.0,5.0,0.62,Rainy,0
1040,Chennai,Weekday,0.0,3.0,0.13,Sunny,0
1033,Hyderabad,Weekend,16.0,3.0,0.05,Sunny,0
1021,Mumbai,Weekday,14.0,14.0,0.28,Rainy,0
1002,Mumbai,Weekend,4.0,7.0,0.93,Cloudy,0
1018,Kochi,Weekday,21.0,5.0,0.54,Cloudy,0
1047,Mumbai,Weekday,15.0,16.0,0.58,Rainy,1
1033,Bangalore,Weekend,11.0,4.0,0.61,Rainy,1
1037,Mumbai,Weekend,18.0,5.0,0.33,Sunny,0
1034,Mumbai,Weekday,13.0,18.0,0.18,Sunny,0
1020,Hyderabad,Weekday,2.0,7.0,0.95,Rainy,0
1035,Chennai,Weekday,18.0,3.0,0.76,Rainy,1
1050,Hyderabad,Weekday,0.0,14.0,0.51,Sunny,0
1018,Bangalore,Weekday,20.0,16.0,0.38,Sunny,0
1046,Mumbai,Weekday,0.0,6.0,0.48,Cloudy,0
1024,Trivandrum,Weekend,9.0,7.0,0.03,Rainy,0
1008,Chennai,Weekend,2.0,18.0,0.25,Sunny,0
1030,Kochi,Weekend,12.0,2.0,0.25,Cloudy,0
1044,Kochi,Weekend,5.0,3.0,0.45,Sunny,0
1010,Mumbai,Weekend,10.0,2.0,0.24,Rainy,0
1023,Mumbai,Weekday,5.0,9.0,0.19,Cloudy,0
1049,Kochi,Weekday,2.0,5.0,0.77,Sunny,0
1011,Kochi,Weekend,15.0,19.0,0.89,Rainy,1
1002,Trivandrum,Weekday,8.0,10.0,0.07,Rainy,0
1026,Bangalore,Weekend,7.0,16.0,0.21,Rainy,0
1036,Mumbai,Weekend,2.0,17.0,0.77,Rainy,0
1033,Kochi,Weekday,4.0,4.0,0.82,Cloudy,0
1047,Trivandrum,Weekday,20.0,2.0,0.5,Sunny,0
1013,Delhi,Weekend,13.0,14.0,0.69,Sunny,1
1040,Kochi,Weekend,4.0,15.0,0.08,Rainy,0
1025,Chennai,Weekend,18.0,7.0,0.85,Sunny,1
1004,Chennai,Weekend,4.0,6.0,0.83,Rainy,0
1042,Delhi,Weekday,20.0,6.0,0.69,Sunny,1
1019,Bangalore,Weekend,19.0,5.0,0.92,Sunny,1
1018,Mumbai,Weekday,19.0,13.0,0.05,Sunny,0
1037,Mumbai,Weekend,1.0,15.0,0.23,Cloudy,0
1030,Kochi,Weekend,6.0,15.0,0.36,Rainy,0
1019,Chennai,Weekday,0.0,12.0,0.16,Cloudy,0
1023,Bangalore,Weekday,20.0,11.0,0.81,Sunny,1
1016,Bangalore,Weekday,17.0,11.0,0.76,Cloudy,1
1001,Bangalore,Weekday,9.0,10.0,0.77,Cloudy,1
1012,Kochi,Weekday,5.0,3.0,0.29,Cloudy,0
1024,Mumbai,Weekend,6.0,15.0,0.76,Sunny,0
1034,Bangalore,Weekend,11.0,8.0,0.12,Cloudy,0
1008,Kochi,Weekend,17.0,18.0,0.11,Sunny,0
1018,Kochi,Weekday,10.0,9.0,0.58,Rainy,1
1048,Delhi,Weekday,21.0,5.0,0.05,Sunny,0
1005,Hyderabad,Weekday,18.0,6.0,0.94,Sunny,1
1026,Bangalore,Weekend,3.0,14.0,0.33,Sunny,0
1030,Hyderabad,Weekday,18.0,8.0,0.48,Rainy,0
1013,Mumbai,Weekend,75.0,7.0,0.81,Rainy,1
1019,Kochi,Weekend,18.0,18.0,0.4,Sunny,0
1029,Trivandrum,Weekend,1.0,7.0,0.43,Sunny,0
1003,Bangalore,Weekday,8.0,4.0,0.35,Rainy,0
1026,Trivandrum,Weekend,7.0,10.0,0.35,Rainy,0
1040,Chennai,Weekend,20.0,16.0,0.47,Sunny,0
1012,Mumbai,Weekend,13.0,9.0,0.95,Rainy,1
1002,Delhi,Weekday,8.0,16.0,0.94,Sunny,1
1011,Delhi,Weekend,12.0,2.0,0.55,Sunny,1
1044,Hyderabad,Weekday,17.0,9.0,0.46,Sunny,0
1028,Kochi,Weekday,5.0,5.0,0.81,Rainy,0
1018,Hyderabad,Weekend,22.0,11.0,0.68,Rainy,0
1013,Chennai,Weekend,21.0,17.0,0.88,Rainy,0
1037,Chennai,Weekday,2.0,19.0,0.73,Sunny,0
1022,Delhi,Weekend,9.0,5.0,0.95,Sunny,1
1012,Trivandrum,Weekday,9.0,9.0,0.89,Cloudy,1
1002,Bangalore,Weekday,9.0,5.0,0.86,Sunny,1
1037,Delhi,Weekday,8.0,11.0,0.39,Sunny,0
1007,Delhi,Weekend,11.0,5.0,0.39,Cloudy,0
1026,Trivandrum,Weekday,23.0,17.0,0.74,Sunny,0
1026,Trivandrum,Weekday,7.0,13.0,0.08,Sunny,0
1024,Chennai,Weekend,23.0,11.0,0.32,Rainy,0
1012,Trivandrum,Weekend,8.0,12.0,0.93,Cloudy,1
1016,Hyderabad,Weekday,16.0,3.0,0.45,Rainy,0
1023,Chennai,Weekday,7.0,17.0,0.27,Cloudy,0
1040,Trivandrum,Weekday,17.0,13.0,0.48,Sunny,0
1009,Kochi,Weekend,19.0,5.0,0.29,Cloudy,0
1032,Chennai,Weekday,16.0,18.0,0.77,Rainy,1
1015,Chennai,Weekday,5.0,13.0,0.85,Sunny,0
1037,Delhi,Weekend,9.0,17.0,0.78,Rainy,1
1013,Bangalore,Weekend,0.0,4.0,0.15,Cloudy,0
1005,Delhi,Weekday,20.0,3.0,0.34,Cloudy,0
1011,Mumbai,Weekend,0.0,8.0,0.21,Cloudy,0
1010,Chennai,Weekday,8.0,7.0,0.04,Rainy,0
1013,Trivandrum,Weekday,19.0,2.0,0.74,Sunny,1
1041,Trivandrum,Weekend,2.0,16.0,0.43,Sunny,0
1046,Trivandrum,Weekday,23.0,13.0,0.28,Rainy,0
1050,Chennai,Weekday,5.0,14.0,0.31,Rainy,0
1015,Trivandrum,Weekend,6.0,9.0,0.14,Rainy,0
1042,Mumbai,Weekday,8.0,10.0,0.83,Sunny,1
1007,Chennai,Weekend,4.0,2.0,0.14,Cloudy,0
1040,Trivandrum,Weekday,15.0,6.0,0.34,Rainy,0
1028,Chennai,Weekend,1.0,8.0,0.01,Rainy,0
1032,Kochi,Weekend,2.0,19.0,0.44,Cloudy,0
1035,Chennai,Weekend,2.0,9.0,0.35,Sunny,0
1015,Mumbai,Weekend,19.0,11.0,0.72,Rainy,1
1048,Delhi,Weekend,22.0,9.0,0.72,Rainy,0
1036,Chennai,Weekend,9.0,13.0,0.04,Rainy,0
1021,Bangalore,Weekday,21.0,17.0,0.12,Cloudy,0
1006,Mumbai,Weekday,2.0,13.0,0.9,Cloudy,0
1001,Hyderabad,Weekend,14.0,4.0,0.79,Cloudy,1
1004,Kochi,Weekday,13.0,19.0,0.39,Cloudy,0
1011,Mumbai,Weekend,22.0,6.0,0.17,Sunny,0
1044,Delhi,Weekend,3.0,15.0,0.26,Cloudy,0
1026,Trivandrum,Weekday,9.0,,0.66,Rainy,1
1037,Trivandrum,Weekend,10.0,7.0,0.95,Rainy,1
1023,Mumbai,Weekday,10.0,17.0,0.62,Rainy,1
1029,Hyderabad,Weekend,7.0,15.0,0.03,Rainy,0
1021,Trivandrum,Weekend,22.0,6.0,0.65,Sunny,0
1048,Kochi,Weekday,22.0,15.0,0.94,Sunny,0
1045,Bangalore,Weekend,8.0,12.0,0.36,Sunny,0
1045,Hyderabad,Weekend,7.0,10.0,0.93,Sunny,0
1049,Mumbai,Weekend,11.0,8.0,0.67,Sunny,1
1027,Hyderabad,Weekday,16.0,6.0,0.19,Sunny,0
1039,Trivandrum,Weekday,22.0,16.0,0.15,Cloudy,0
1040,Trivandrum,Weekday,14.0,14.0,2.0,Sunny,0
1013,Mumbai,Weekday,,13.0,0.7,Sunny,1
1023,Trivandrum,Weekday,19.0,16.0,0.59,Rainy,1
1016,Trivandrum,Weekend,5.0,11.0,0.46,Rainy,0
1030,Bangalore,Weekday,4.0,18.0,0.26,Sunny,0
1004,Bangalore,Weekday,7.0,17.0,0.91,Cloudy,0
1040,Delhi,Weekend,17.0,6.0,0.21,Cloudy,0
1016,Bangalore,Weekend,20.0,5.0,0.28,Cloudy,0
1031,Chennai,Weekday,20.0,11.0,0.05,Cloudy,0
1042,Hyderabad,Weekend,14.0,7.0,0.28,Sunny,0
1025,Hyderabad,Weekend,2.0,12.0,0.92,Cloudy,0
1044,Mumbai,Weekend,13.0,12.0,0.19,Sunny,0
1012,Bangalore,Weekday,14.0,17.0,0.2,Sunny,0
1026,Delhi,Weekend,12.0,15.0,0.6,Sunny,1
1037,Trivandrum,Weekend,20.0,5.0,0.57,Sunny,1
1048,Delhi,Weekday,19.0,6.0,0.18,Sunny,0
1033,Delhi,Weekend,20.0,18.0,0.15,Rainy,0
1028,Kochi,Weekend,8.0,19.0,0.12,Sunny,0
1009,Trivandrum,Weekday,22.0,9.0,0.86,Sunny,0
1012,Chennai,Weekday,16.0,5.0,0.65,Sunny,1
1005,Bangalore,Weekday,18.0,19.0,0.95,Rainy,1
1028,Trivandrum,Weekend,3.0,12.0,0.17,Rainy,0
1035,Delhi,Weekday,19.0,15.0,0.46,Sunny,0
1005,Trivandrum,Weekday,9.0,14.0,0.74,Cloudy,1
1034,Chennai,Weekend,21.0,17.0,0.21,Sunny,0
1046,Hyderabad,Weekend,2.0,13.0,0.68,Cloudy,0
1034,Mumbai,Weekend,18.0,10.0,0.47,Cloudy,0
1013,Bangalore,Weekend,8.0,8.0,0.43,Sunny,0
1039,Bangalore,Weekend,4.0,11.0,0.64,Cloudy,0
1042,Kochi,Weekday,13.0,18.0,0.47,Rainy,0
1045,Hyderabad,Weekday,6.0,19.0,0.82,Sunny,0
1048,Bangalore,Weekday,20.0,8.0,0.93,Rainy,1
1014,Kochi,Weekend,5.0,4.0,0.59,Rainy,0
1011,Kochi,Weekday,23.0,16.0,0.3,Sunny,0
1042,Kochi,Weekend,7.0,17.0,0.78,Sunny,0
1038,Bangalore,Weekend,1.0,18.0,0.17,Sunny,0
1004,Bangalore,Weekday,13.0,14.0,0.09,Rainy,0
1033,Bangalore,Weekday,21.0,4.0,0.52,Sunny,0
1007,Chennai,Weekend,6.0,6.0,0.65,Rainy,0
1041,Kochi,Weekend,2.0,10.0,0.83,Cloudy,0
1008,Chennai,Weekday,19.0,19.0,0.96,Sunny,1
1037,Mumbai,Weekday,21.0,12.0,0.87,Rainy,0
1010,Bangalore,Weekend,22.0,12.0,0.99,Sunny,0
1043,Trivandrum,Weekend,5.0,17.0,0.48,Rainy,0
1015,Hyderabad,Weekend,20.0,9.0,0.32,Rainy,0
1038,Delhi,Weekend,13.0,3.0,0.46,Cloudy,0
1015,Mumbai,Weekday,11.0,11.0,0.64,Sunny,1
1005,Trivandrum,Weekday,17.0,7.0,0.51,Rainy,1
1029,Delhi,Weekend,11.0,5.0,0.63,Sunny,1
1019,Delhi,Weekend,6.0,6.0,0.89,Rainy,0
1010,Bangalore,Weekday,4.0,12.0,0.17,Cloudy,0
1012,Hyderabad,Weekend,11.0,13.0,0.12,Rainy,0
1004,Delhi,Weekend,8.0,17.0,0.5,Rainy,0
1031,Kochi,Weekend,10.0,15.0,0.98,Sunny,1
1018,Trivandrum,Weekend,3.0,15.0,0.06,Cloudy,0
1016,Delhi,Weekend,13.0,16.0,0.99,Rainy,1
1040,Mumbai,Weekend,11.0,9.0,0.97,Sunny,1
1036,Hyderabad,Weekday,17.0,6.0,0.29,Rainy,0
1025,Hyderabad,Weekend,6.0,10.0,0.89,Sunny,0
1023,Delhi,Weekday,22.0,17.0,0.01,Cloudy,0
1012,Hyderabad,Weekday,0.0,4.0,0.45,Cloudy,0
1034,Mumbai,Weekday,12.0,13.0,0.4,Sunny,0
1036,Trivandrum,Weekend,15.0,8.0,0.9,Cloudy,1
1037,Mumbai,Weekend,4.0,18.0,0.47,Sunny,0
1003,Mumbai,Weekend,18.0,16.0,0.42,Sunny,0
1009,Kochi,Weekday,8.0,16.0,0.64,Cloudy,1
1018,Bangalore,Weekday,22.0,13.0,0.38,Cloudy,0
1043,Delhi,Weekend,8.0,3.0,0.54,Sunny,1
1035,Trivandrum,Weekend,11.0,9.0,0.96,Sunny,1
1034,Hyderabad,Weekday,17.0,6.0,0.2,Cloudy,0
1041,Mumbai,Weekday,23.0,4.0,0.46,Cloudy,0
1014,Delhi,Weekday,9.0,2.0,0.02,Sunny,0
1004,Trivandrum,Weekend,16.0,17.0,0.84,Sunny,1
1029,Trivandrum,Weekday,18.0,11.0,0.09,Sunny,0
1041,Delhi,Weekday,23.0,11.0,0.09,Cloudy,0
1045,Bangalore,Weekday,10.0,12.0,0.88,Rainy,1
1050,Kochi,Weekend,15.0,13.0,0.41,Sunny,0
1015,Hyderabad,Weekend,7.0,9.0,0.69,Rainy,0
1028,Kochi,Weekend,23.0,6.0,0.86,Cloudy,0
1042,Trivandrum,Weekday,14.0,10.0,0.37,Rainy,0
1016,Hyderabad,Weekday,10.0,12.0,0.26,Rainy,0
1012,Trivandrum,Weekday,6.0,16.0,0.17,Sunny,0
1005,Mumbai,Weekday,1.0,18.0,0.61,Rainy,0
1034,Mumbai,Weekend,18.0,12.0,0.25,Cloudy,0
1042,Delhi,Weekday,8.0,14.0,0.63,Sunny,1
1001,Hyderabad,Weekday,17.0,18.0,0.32,Rainy,0
1039,Hyderabad,Weekend,12.0,8.0,0.35,Rainy,0
1032,Trivandrum,Weekday,22.0,10.0,0.25,Rainy,0
1026,Kochi,Weekday,0.0,19.0,0.42,Rainy,0
1017,Mumbai,Weekday,18.0,19.0,0.16,Sunny,0
1048,Chennai,Weekend,12.0,11.0,0.32,Sunny,0
1027,Delhi,Weekday,13.0,13.0,0.78,Sunny,1
1024,Hyderabad,Weekend,16.0,19.0,0.22,Cloudy,0
1035,Bangalore,Weekday,21.0,10.0,0.95,Cloudy,0
1046,Bangalore,Weekend,19.0,10.0,0.49,Sunny,0
1042,Chennai,Weekend,0.0,11.0,0.11,Sunny,0
1039,Mumbai,Weekend,4.0,2.0,0.94,Cloudy,0
1026,Mumbai,Weekday,19.0,12.0,0.46,Rainy,0
1049,Mumbai,Weekday,13.0,15.0,0.56,Sunny,1
1038,Kochi,Weekend,17.0,11.0,0.19,Sunny,0
1023,Trivandrum,Weekend,12.0,15.0,0.33,Rainy,0
1022,Bangalore,Weekday,22.0,11.0,0.7,Cloudy,0
1004,Mumbai,Weekend,11.0,18.0,0.12,Cloudy,0
1049,Bangalore,Weekday,14.0,3.0,0.57,Sunny,1
1009,Chennai,Weekday,23.0,15.0,0.69,Rainy,0
1004,Delhi,Weekend,3.0,100.0,0.0,Cloudy,0
1007,Trivandrum,Weekend,8.0,3.0,0.84,Rainy,1
1023,Kochi,Weekday,2.0,9.0,0.06,Rainy,0
1002,Hyderabad,Weekday,21.0,7.0,0.25,Sunny,0
1049,Chennai,Weekday,10.0,8.0,0.96,Rainy,1
1024,Trivandrum,Weekend,14.0,14.0,0.08,Rainy,0
1040,Bangalore,Weekday,15.0,3.0,0.83,Rainy,1
1031,Chennai,Weekend,6.0,8.0,0.65,Rainy,0
1047,Hyderabad,Weekend,6.0,2.0,0.6,Rainy,0
1031,Trivandrum,Weekday,21.0,7.0,0.58,Sunny,0
1047,Kochi,Weekend,8.0,17.0,0.17,Cloudy,0
1040,Delhi,Weekend,16.0,9.0,0.67,Cloudy,1
1048,Hyderabad,Weekend,12.0,14.0,0.95,Rainy,1
1043,Trivandrum,Weekend,8.0,19.0,0.08,Sunny,0
1034,Kochi,Weekday,8.0,15.0,0.33,Sunny,0
1024,Bangalore,Weekday,19.0,19.0,0.47,Rainy,0
1049,Hyderabad,Weekend,11.0,5.0,0.23,Rainy,0
1026,Chennai,Weekend,20.0,16.0,0.74,Cloudy,1
1016,Mumbai,Weekend,18.0,6.0,0.69,Cloudy,1
1047,Chennai,Weekend,22.0,15.0,0.12,Cloudy,0
1013,Bangalore,Weekend,14.0,17.0,0.57,Rainy,1
1015,Trivandrum,Weekday,17.0,16.0,0.37,Cloudy,0
1027,Delhi,Weekday,7.0,12.0,0.23,Sunny,0
1004,Hyderabad,Weekday,5.0,3.0,0.85,Sunny,0
1016,Trivandrum,Weekday,5.0,19.0,0.05,Rainy,0
1030,Delhi,Weekend,2.0,5.0,0.47,Rainy,0
1044,Bangalore,Weekend,2.0,16.0,0.48,Cloudy,0
1030,Hyderabad,Weekday,1.0,13.0,0.57,Sunny,0
1036,Kochi,Weekday,4.0,4.0,0.2,Cloudy,0
1003,Kochi,Weekday,19.0,5.0,0.87,Sunny,1
1022,Trivandrum,Weekend,11.0,17.0,0.97,Cloudy,1
1049,Chennai,Weekend,5.0,7.0,0.55,Rainy,0
1022,Trivandrum,Weekend,15.0,3.0,0.26,Sunny,0
1050,Chennai,Weekday,4.0,10.0,0.88,Sunny,0
1050,Bangalore,Weekday,5.0,13.0,0.99,Sunny,0
1049,Kochi,Weekend,3.0,13.0,0.74,Cloudy,0
1012,Hyderabad,Weekend,13.0,15.0,0.33,Cloudy,0
1021,Kochi,Weekend,2.0,18.0,0.24,Cloudy,0
1004,Chennai,Weekday,16.0,10.0,0.16,Sunny,0
1031,Trivandrum,Weekend,4.0,13.0,0.23,Rainy,0
1044,Bangalore,Weekend,21.0,11.0,0.23,Cloudy,0
1031,Kochi,Weekday,20.0,12.0,0.97,Sunny,1
1023,Bangalore,Weekend,20.0,3.0,0.64,Cloudy,1
1020,Kochi,Weekend,5.0,17.0,0.17,Sunny,0
1015,Trivandrum,Weekend,19.0,2.0,,Sunny,0
1023,Delhi,Weekend,3.0,2.0,0.18,Cloudy,0
1028,Trivandrum,Weekday,12.0,3.0,0.61,Sunny,1
1016,Kochi,Weekend,7.0,13.0,0.34,Cloudy,0
1037,Chennai,Weekday,10.0,19.0,0.2,Sunny,0
1021,Trivandrum,Weekend,23.0,13.0,0.24,Rainy,0
1015,Hyderabad,Weekday,18.0,2.0,0.68,Rainy,1
1017,Chennai,Weekend,22.0,12.0,0.41,Rainy,0
1050,Chennai,Weekend,4.0,3.0,0.51,Rainy,0
1037,Chennai,Weekday,4.0,13.0,0.82,Cloudy,0
1013,Bangalore,Weekend,2.0,3.0,0.66,Sunny,0
1019,Mumbai,Weekend,1.0,18.0,0.46,Sunny,0
1030,Mumbai,Weekday,2.0,7.0,0.95,Rainy,0
1045,Delhi,Weekend,14.0,17.0,0.21,Rainy,0
1018,Chennai,Weekend,6.0,7.0,0.29,Sunny,0
1014,Mumbai,Weekend,2.0,8.0,0.91,Sunny,0
1036,Delhi,Weekend,14.0,18.0,0.85,Sunny,1
1036,Bangalore,Weekend,10.0,7.0,0.13,Rainy,0
1020,Chennai,Weekday,15.0,16.0,0.93,Sunny,1
1019,Hyderabad,Weekday,12.0,10.0,0.01,Rainy,0
1045,Bangalore,Weekend,1.0,3.0,0.82,Rainy,0
1044,Delhi,Weekend,19.0,6.0,0.28,Rainy,0
1007,Bangalore,Weekday,11.0,6.0,0.19,Sunny,0
1044,Hyderabad,Weekday,20.0,13.0,0.45,Rainy,0
1004,Bangalore,Weekday,6.0,11.0,0.9,Cloudy,0
1034,Delhi,Weekday,0.0,5.0,0.79,Sunny,0
1002,Hyderabad,Weekday,13.0,13.0,0.97,Sunny,1
1005,Hyderabad,Weekday,23.0,16.0,0.54,Sunny,0
1010,Bangalore,Weekend,9.0,11.0,0.51,Sunny,1
1032,Hyderabad,Weekend,2.0,19.0,0.01,Rainy,0
1042,Trivandrum,Weekend,75.0,6.0,0.18,Cloudy,0
1041,Bangalore,Weekend,21.0,14.0,0.5,Rainy,0
1013,Chennai,Weekend,19.0,5.0,0.75,Cloudy,1
1039,Hyderabad,Weekday,20.0,10.0,0.82,Sunny,1
1005,Bangalore,Weekday,14.0,19.0,0.28,Rainy,0
1010,Chennai,Weekday,5.0,4.0,0.71,Rainy,0
1010,Hyderabad,Weekday,17.0,12.0,0.83,Rainy,1
1038,Chennai,Weekday,12.0,5.0,0.37,Cloudy,0
1027,Kochi,Weekday,14.0,10.0,0.7,Cloudy,1
1021,Hyderabad,Weekend,2.0,13.0,0.44,Sunny,0
1008,Kochi,Weekend,14.0,11.0,0.99,Rainy,1
1001,Delhi,Weekday,23.0,11.0,0.01,Sunny,0
1028,Delhi,Weekend,23.0,10.0,0.41,Cloudy,0
1049,Bangalore,Weekday,0.0,11.0,0.26,Sunny,0
1039,Mumbai,Weekend,9.0,10.0,0.85,Rainy,1
1014,Kochi,Weekday,23.0,2.0,0.29,Rainy,0
1021,Kochi,Weekday,17.0,17.0,0.54,Cloudy,1
1030,Delhi,Weekend,7.0,15.0,0.74,Cloudy,0
1021,Kochi,Weekday,11.0,14.0,0.5,Sunny,0
1049,Mumbai,Weekend,4.0,7.0,0.41,Rainy,0
1009,Chennai,Weekend,0.0,15.0,0.04,Sunny,0
1017,Chennai,Weekday,7.0,9.0,0.02,Cloudy,0
1005,Mumbai,Weekday,4.0,19.0,0.96,Cloudy,0
1031,Kochi,Weekday,16.0,2.0,0.64,Sunny,1
1040,Kochi,Weekend,14.0,13.0,0.83,Rainy,1
1038,Kochi,Weekend,3.0,12.0,0.48,Cloudy,0
1043,Trivandrum,Weekday,12.0,14.0,0.26,Sunny,0
1019,Bangalore,Weekday,16.0,5.0,0.29,Rainy,0
1036,Hyderabad,Weekday,12.0,7.0,0.04,Sunny,0
1050,Mumbai,Weekday,1.0,14.0,0.79,Cloudy,0
1033,Mumbai,Weekday,23.0,14.0,0.58,Rainy,0
1013,Trivandrum,Weekday,3.0,7.0,0.48,Cloudy,0
1014,Mumbai,Weekday,1.0,5.0,0.85,Cloudy,0
1033,Mumbai,Weekend,11.0,4.0,0.44,Cloudy,0
1029,Trivandrum,Weekend,18.0,16.0,0.95,Cloudy,1
1043,Mumbai,Weekday,17.0,12.0,0.01,Cloudy,0
1049,Kochi,Weekday,9.0,3.0,0.98,Sunny,1
1036,Trivandrum,Weekend,4.0,18.0,0.82,Cloudy,0
1044,Bangalore,Weekday,10.0,3.0,0.35,Cloudy,0
1010,Delhi,Weekend,0.0,2.0,0.6,Cloudy,0
1031,Kochi,Weekend,2.0,6.0,0.86,Rainy,0
